CAND_ELECTION_YR,CAND_OFFICE,CAND_OFFICE_DISTRICT,CAND_PTY_AFFILIATION,CAND_NAME,CONTRIB_TYPE,CONTRIB_AMT
2012,House,33,Democratic,De Lapaz,Other,100
2012,House,33,Democratic,Garcia,Individual,195176
2012,House,33,Democratic,Garcia,Other,2146176.62
2012,House,33,Democratic,Hicks,Individual,94279.77
2012,House,33,Democratic,Hicks,Other,2600
2012,House,33,Democratic,Quintanilla,Individual,6950
2012,House,33,Democratic,Quintanilla,Other,0
2012,House,33,Democratic,Roberts,Individual,9197
2012,House,33,Democratic,Roberts,Other,4850
2012,House,33,Democratic,Salazar,Individual,110835.38
2012,House,33,Democratic,Salazar,Other,6900
2012,House,33,Democratic,Valdez,Individual,27680
2012,House,33,Democratic,Valdez,Other,4900
2012,House,33,Democratic,Veasey,Individual,707949.2
2012,House,33,Democratic,Veasey,Other,511952.56
2012,House,33,Republican,Bradley,Individual,7983
2012,House,33,Republican,Bradley,Other,5000
2012,House,33,Republican,Lee,Individual,13389
2012,House,33,Republican,Lee,Other,4917
2012,House,34,Democratic,Aycock,Individual,6867
2012,House,34,Democratic,Aycock,Other,838
2012,House,34,Democratic,Garza,Individual,100916.61
2012,House,34,Democratic,Garza,Other,90550.05
2012,House,34,Democratic,Saenz Blanchard,Individual,183380.82
2012,House,34,Democratic,Saenz Blanchard,Other,36928.46
2012,House,34,Democratic,Torres,Individual,60479
2012,House,34,Democratic,Torres,Other,23543
2012,House,34,Democratic,Troiani,Individual,34455
2012,House,34,Democratic,Troiani,Other,47156.52
2012,House,34,Democratic,Vela,Individual,419185.84
2012,House,34,Democratic,Vela,Other,474998.54
2012,House,34,Democratic,Villalobos,Individual,167178.48
2012,House,34,Democratic,Villalobos,Other,3100
2012,House,34,Republican,Garza,Individual,54966.53
2012,House,34,Republican,Garza,Other,68821.7
2012,House,34,Republican,Puente Bradshaw,Individual,85633.14
2012,House,34,Republican,Puente Bradshaw,Other,1000
2012,House,34,Republican,Roberts,Individual,78535
2012,House,34,Republican,Roberts,Other,16228.35
2012,House,35,Democratic,Alvarado,Individual,2238
2012,House,35,Democratic,Alvarado,Other,0
2012,House,35,Democratic,Doggett,Individual,1217608.39
2012,House,35,Democratic,Doggett,Other,526894.25
2012,House,35,Democratic,Romo,Individual,79615.2
2012,House,35,Democratic,Romo,Other,15000
2012,House,35,Democratic,Shearer,Individual,20170
2012,House,35,Democratic,Shearer,Other,2284
2012,House,35,Republican,Narvaiz,Individual,173126.16
2012,House,35,Republican,Narvaiz,Other,10873.32
2012,House,35,Republican,Roark,Individual,7289.87
2012,House,35,Republican,Roark,Other,420
2012,House,35,Republican,Yoggerst,Individual,12155
2012,House,35,Republican,Yoggerst,Other,7000
2012,House,36,Democratic,Martin,Individual,2112
2012,House,36,Democratic,Martin,Other,526.81
2012,House,36,Republican,Doyle,Individual,160
2012,House,36,Republican,Doyle,Other,7137
2012,House,36,Republican,Engstrand,Individual,7320
2012,House,36,Republican,Engstrand,Other,12000
2012,House,36,Republican,Griffin,Individual,49486
2012,House,36,Republican,Griffin,Other,29049.88
2012,House,36,Republican,Jackson,Individual,163076.8
2012,House,36,Republican,Jackson,Other,156656.3
2012,House,36,Republican,Meyer,Individual,100
2012,House,36,Republican,Meyer,Other,1000
2012,House,36,Republican,Morrell,Individual,33642.12
2012,House,36,Republican,Morrell,Other,41900
2012,House,36,Republican,Myers,Individual,5825
2012,House,36,Republican,Myers,Other,1519
2012,House,36,Republican,Stockman,Individual,128629.68
2012,House,36,Republican,Stockman,Other,243762.32
2012,House,36,Republican,Takach,Individual,101764.73
2012,House,36,Republican,Takach,Other,686423.47
2012,House,36,Republican,Whitton,Individual,2254
2012,House,36,Republican,Whitton,Other,2600
2012,House,36,Republican,Wintill,Individual,3450
2012,House,36,Republican,Wintill,Other,6625.32
2014,House,1,Democratic,Mckellar,Individual,31307.68
2014,House,1,Democratic,Mckellar,Other,0
2014,House,1,Republican,Gohmert,Individual,587443.65
2014,House,1,Republican,Gohmert,Other,184650.08
2014,House,2,Republican,Poe,Individual,554324.55
2014,House,2,Republican,Poe,Other,369814.11
2014,House,3,Democratic,Lingenfelder,Individual,0
2014,House,3,Democratic,Lingenfelder,Other,2172.42
2014,House,3,Republican,Johnson,Individual,421270.29
2014,House,3,Republican,Johnson,Other,549271.47
2014,House,3,Republican,Strader-Dean,Individual,3300
2014,House,3,Republican,Strader-Dean,Other,50
2014,House,4,Republican,Arterburn,Individual,20880.75
2014,House,4,Republican,Arterburn,Other,78072.26
2014,House,4,Republican,Gigliotti,Individual,8245
2014,House,4,Republican,Gigliotti,Other,104313.91
2014,House,4,Republican,Hall,Individual,356079.05
2014,House,4,Republican,Hall,Other,921537.84
2014,House,4,Republican,Lawson,Individual,4535
2014,House,4,Republican,Lawson,Other,3206
2014,House,4,Republican,Ratcliffe,Individual,627730.28
2014,House,4,Republican,Ratcliffe,Other,871324.43
2014,House,4,Republican,Stacy,Individual,24125
2014,House,4,Republican,Stacy,Other,28195
2014,House,5,Republican,Hensarling,Individual,1537055.51
2014,House,5,Republican,Hensarling,Other,1584459.92
2014,House,6,Democratic,Cozad,Individual,8820.59
2014,House,6,Democratic,Cozad,Other,4207
2014,House,6,Republican,Barton,Individual,327209
2014,House,6,Republican,Barton,Other,845463.46
2014,House,6,Republican,Kuchar,Individual,25900.94
2014,House,6,Republican,Kuchar,Other,215
2014,House,7,Democratic,Cargas,Individual,55767.62
2014,House,7,Democratic,Cargas,Other,18238
2014,House,7,Democratic,Squiers,Individual,7557
2014,House,7,Democratic,Squiers,Other,2441
2014,House,7,Republican,Culberson,Individual,377678.75
2014,House,7,Republican,Culberson,Other,341761.36
2014,House,8,Republican,Brady,Individual,510761.28
2014,House,8,Republican,Brady,Other,2015180.27
2014,House,8,Republican,Mcmichael,Individual,20845.78
2014,House,8,Republican,Mcmichael,Other,295.99
2014,House,9,Democratic,Green,Individual,330082
2014,House,9,Democratic,Green,Other,200268.34
2014,House,10,Democratic,Cadien,Individual,5225
2014,House,10,Democratic,Cadien,Other,4769.97
2014,House,10,Republican,Mccaul,Individual,792030.82
2014,House,10,Republican,Mccaul,Other,841146.73
2014,House,11,Republican,Brown,Individual,7653.77
2014,House,11,Republican,Brown,Other,3037.08
2014,House,11,Republican,Conaway,Individual,968737
2014,House,11,Republican,Conaway,Other,1042966.4
2014,House,12,Democratic,Greene,Individual,58806.5
2014,House,12,Democratic,Greene,Other,21410
2014,House,12,Republican,Granger,Individual,780963.5
2014,House,12,Republican,Granger,Other,534175.13
2014,House,13,Republican,Barlow,Individual,22463
2014,House,13,Republican,Barlow,Other,200
2014,House,13,Republican,Hays,Individual,133083.47
2014,House,13,Republican,Hays,Other,33409.77
2014,House,13,Republican,Thornberry,Individual,917936.27
2014,House,13,Republican,Thornberry,Other,692299.85
2014,House,14,Democratic,Brown,Individual,16773.24
2014,House,14,Democratic,Brown,Other,18529.27
2014,House,14,Republican,Weber,Individual,534308.3
2014,House,14,Republican,Weber,Other,283266.73
2014,House,15,Democratic,Hinojosa,Individual,139055.86
2014,House,15,Democratic,Hinojosa,Other,357768.88
2014,House,15,Republican,Carlile,Individual,1520
2014,House,15,Republican,Carlile,Other,8142.43
2014,House,15,Republican,Zamora,Individual,121321.65
2014,House,15,Republican,Zamora,Other,3550
2014,House,16,Democratic,O'rourke,Individual,321870.16
2014,House,16,Democratic,O'rourke,Other,182551.36
2014,House,17,Republican,Flores,Individual,568688.83
2014,House,17,Republican,Flores,Other,923061.36
2014,House,18,Democratic,Lee,Individual,253661
2014,House,18,Democratic,Lee,Other,183000
2014,House,18,Republican,Seibert,Individual,3738
2014,House,18,Republican,Seibert,Other,0
2014,House,19,Democratic,Marchbanks,Individual,46482.45
2014,House,19,Democratic,Marchbanks,Other,12100
2014,House,19,Republican,May,Individual,38906
2014,House,19,Republican,May,Other,49953.77
2014,House,19,Republican,Neugebauer,Individual,636622.82
2014,House,19,Republican,Neugebauer,Other,1033669.34
2014,House,20,Democratic,Castro,Individual,664070.74
2014,House,20,Democratic,Castro,Other,632400.88
2014,House,21,Republican,Mccall,Individual,95185
2014,House,21,Republican,Mccall,Other,36199.85
2014,House,21,Republican,Smith,Individual,686255.2
2014,House,21,Republican,Smith,Other,769671.83
2014,House,22,Democratic,Gibson,Individual,0
2014,House,22,Democratic,Gibson,Other,22894.26
2014,House,22,Republican,Olson,Individual,772441.83
2014,House,22,Republican,Olson,Other,710410.73
2014,House,23,Democratic,Gallego,Individual,1415918.54
2014,House,23,Democratic,Gallego,Other,1256007.67
2014,House,23,Republican,Canseco,Individual,268454.42
2014,House,23,Republican,Canseco,Other,32923.12
2014,House,23,Republican,Hurd,Individual,1119865.86
2014,House,23,Republican,Hurd,Other,396093.22
2014,House,23,Republican,Lowry,Individual,28060.96
2014,House,23,Republican,Lowry,Other,7522.07
2014,House,24,Democratic,Mcgehearty,Individual,3301
2014,House,24,Democratic,Mcgehearty,Other,6700
2014,House,24,Republican,Marchant,Individual,126309.08
2014,House,24,Republican,Marchant,Other,677953.53
2014,House,25,Democratic,Gourd,Individual,2561
2014,House,25,Democratic,Gourd,Other,10210
2014,House,25,Democratic,Montoya,Individual,16054.09
2014,House,25,Democratic,Montoya,Other,16871.14
2014,House,25,Republican,Williams,Individual,1284581.24
2014,House,25,Republican,Williams,Other,629081.72
2014,House,26,Republican,Burgess,Individual,271113.06
2014,House,26,Republican,Burgess,Other,907430.47
2014,House,26,Republican,Krause,Individual,1500
2014,House,26,Republican,Krause,Other,46257
2014,House,27,Democratic,Reed,Individual,220695.02
2014,House,27,Democratic,Reed,Other,80560.85
2014,House,27,Republican,Farenthold,Individual,676000.43
2014,House,27,Republican,Farenthold,Other,451459.78
2014,House,28,Democratic,Cuellar,Individual,701161.44
2014,House,28,Democratic,Cuellar,Other,808298.97
2014,House,29,Democratic,Green,Individual,181726.01
2014,House,29,Democratic,Green,Other,819567.93
2014,House,30,Democratic,Caraway,Individual,29970
2014,House,30,Democratic,Caraway,Other,15600
2014,House,30,Democratic,Johnson,Individual,158234.66
2014,House,30,Democratic,Johnson,Other,401820.9
2014,House,31,Democratic,Minor,Individual,52616.87
2014,House,31,Democratic,Minor,Other,15125.5
2014,House,31,Republican,Carter,Individual,482337.78
2014,House,31,Republican,Carter,Other,513772.56
2014,House,32,Democratic,Perez,Individual,3115
2014,House,32,Democratic,Perez,Other,7100
2014,House,32,Republican,Pierson,Individual,211589.94
2014,House,32,Republican,Pierson,Other,15673.12
2014,House,32,Republican,Sessions,Individual,1245360.59
2014,House,32,Republican,Sessions,Other,1322418.29
2014,House,33,Democratic,Sanchez,Individual,7600
2014,House,33,Democratic,Sanchez,Other,1487140.05
2014,House,33,Democratic,Veasey,Individual,685038.42
2014,House,33,Democratic,Veasey,Other,722453.06
2014,House,34,Democratic,Vela,Individual,406779.47
2014,House,34,Democratic,Vela,Other,415099.1
2014,House,34,Republican,Smith,Individual,112302.5
2014,House,34,Republican,Smith,Other,11547
2014,House,35,Democratic,Doggett,Individual,601025.34
2014,House,35,Democratic,Doggett,Other,461115.94
2014,House,35,Republican,Narvaiz,Individual,192402.63
2014,House,35,Republican,Narvaiz,Other,50330.49
2014,House,36,Democratic,Cole,Individual,4213.64
2014,House,36,Democratic,Cole,Other,21000
2014,House,36,Republican,Amdur,Individual,31860.36
2014,House,36,Republican,Amdur,Other,1.00E+05
2014,House,36,Republican,Babin,Individual,654173.5
2014,House,36,Republican,Babin,Other,464590.42
2014,House,36,Republican,Centilli,Individual,222316.74
2014,House,36,Republican,Centilli,Other,46675
2014,House,36,Republican,Fitzgerald,Individual,5050
2014,House,36,Republican,Fitzgerald,Other,22400
2014,House,36,Republican,Manlove,Individual,68500
2014,House,36,Republican,Manlove,Other,122241.31
2014,House,36,Republican,Meyer,Individual,300
2014,House,36,Republican,Meyer,Other,3200
2014,House,36,Republican,Morrell,Individual,16011
2014,House,36,Republican,Morrell,Other,10000
2014,House,36,Republican,Norman,Individual,10500
2014,House,36,Republican,Norman,Other,65500
2014,House,36,Republican,Riley,Individual,15195
2014,House,36,Republican,Riley,Other,94320.68
2014,House,36,Republican,Stockman,Individual,246377.68
2014,House,36,Republican,Stockman,Other,171143.69
2014,House,36,Republican,Streusand,Individual,80225.87
2014,House,36,Republican,Streusand,Other,1343908.63
2016,House,1,Democratic,Mckellar,Individual,13358.34
2016,House,1,Democratic,Mckellar,Other,0
2016,House,1,Republican,Gohmert,Individual,630235.67
2016,House,1,Republican,Gohmert,Other,112248.93
2016,House,1,Republican,Winston,Individual,32449
2016,House,1,Republican,Winston,Other,333800
2016,House,2,Democratic,Bryan,Individual,120
2016,House,2,Democratic,Bryan,Other,14297.05
2016,House,2,Republican,Poe,Individual,445616.7
2016,House,2,Republican,Poe,Other,392893.18
2016,House,3,Democratic,Filak,Individual,13067.14
2016,House,3,Democratic,Filak,Other,6476.79
2016,House,3,Republican,Johnson,Individual,283058.81
2016,House,3,Republican,Johnson,Other,817155.4
2016,House,3,Republican,Slavens,Individual,28621.62
2016,House,3,Republican,Slavens,Other,45296.96
2016,House,3,Republican,Thurgood,Individual,5534.1
2016,House,3,Republican,Thurgood,Other,3151
2016,House,4,Republican,Gigliotti,Individual,3374.95
2016,House,4,Republican,Gigliotti,Other,119000
2016,House,4,Republican,Ratcliffe,Individual,431317.96
2016,House,4,Republican,Ratcliffe,Other,496453.83
2016,House,5,Republican,Hensarling,Individual,945061.94
2016,House,5,Republican,Hensarling,Other,1313252.4
2016,House,6,Democratic,Cozad,Individual,2310.01
2016,House,6,Democratic,Cozad,Other,935.22
2016,House,6,Democratic,Woolridge,Individual,27339.05
2016,House,6,Democratic,Woolridge,Other,0
2016,House,6,Republican,Baker,Individual,0
2016,House,6,Republican,Baker,Other,0
2016,House,6,Republican,Barton,Individual,490041.64
2016,House,6,Republican,Barton,Other,860933.65
2016,House,6,Republican,Fowler,Individual,5365
2016,House,6,Republican,Fowler,Other,4660.64
2016,House,7,Democratic,Cargas,Individual,41334.55
2016,House,7,Democratic,Cargas,Other,26825
2016,House,7,Republican,Culberson,Individual,648538.09
2016,House,7,Republican,Culberson,Other,568081.97
2016,House,7,Republican,Espinoza,Individual,28286.92
2016,House,7,Republican,Espinoza,Other,59550.56
2016,House,7,Republican,Lloyd,Individual,123770.83
2016,House,7,Republican,Lloyd,Other,58750
2016,House,8,Republican,Brady,Individual,1419180.89
2016,House,8,Republican,Brady,Other,3419208
2016,House,8,Republican,Dean,Individual,11314
2016,House,8,Republican,Dean,Other,2254
2016,House,8,Republican,Mcmichael,Individual,7392.49
2016,House,8,Republican,Mcmichael,Other,0
2016,House,8,Republican,Toth,Individual,168288.4
2016,House,8,Republican,Toth,Other,5859.25
2016,House,9,Democratic,Green,Individual,376659.17
2016,House,9,Democratic,Green,Other,329572.07
2016,House,10,Democratic,Cadien,Individual,4015.72
2016,House,10,Democratic,Cadien,Other,2104.91
2016,House,10,Democratic,Gallaher,Individual,165
2016,House,10,Democratic,Gallaher,Other,10350
2016,House,10,Republican,Mccaul,Individual,979521.18
2016,House,10,Republican,Mccaul,Other,795376.18
2016,House,11,Republican,Conaway,Individual,721555.39
2016,House,11,Republican,Conaway,Other,1217890.84
2016,House,12,Democratic,Bradshaw,Individual,25
2016,House,12,Democratic,Bradshaw,Other,500
2016,House,12,Republican,Granger,Individual,767290
2016,House,12,Republican,Granger,Other,648862.97
2016,House,13,Republican,Thornberry,Individual,943362.05
2016,House,13,Republican,Thornberry,Other,881467.1
2016,House,14,Democratic,Brown,Individual,74450
2016,House,14,Democratic,Brown,Other,0
2016,House,14,Republican,Weber,Individual,424908.06
2016,House,14,Republican,Weber,Other,200354.8
2016,House,15,Democratic,Elizondo,Individual,161188.75
2016,House,15,Democratic,Elizondo,Other,190326.56
2016,House,15,Democratic,Gonzalez,Individual,287833
2016,House,15,Democratic,Gonzalez,Other,2138362
2016,House,15,Democratic,Hinojosa,Individual,100100.2
2016,House,15,Democratic,Hinojosa,Other,57652.26
2016,House,15,Democratic,Palacios,Individual,181010.98
2016,House,15,Democratic,Palacios,Other,293666.2
2016,House,15,Democratic,Quintanilla,Individual,10248.02
2016,House,15,Democratic,Quintanilla,Other,10115.39
2016,House,15,Democratic,Ramirez Hinojosa,Individual,1130
2016,House,15,Democratic,Ramirez Hinojosa,Other,3820
2016,House,15,Democratic,Sweeten,Individual,58973.12
2016,House,15,Democratic,Sweeten,Other,58175.67
2016,House,15,Republican,Salinas,Individual,98680.19
2016,House,15,Republican,Salinas,Other,1100
2016,House,15,Republican,Villarreal,Individual,71873.11
2016,House,15,Republican,Villarreal,Other,8640
2016,House,15,Republican,Westley,Individual,12415
2016,House,15,Republican,Westley,Other,5152.1
2016,House,16,Democratic,O'rourke,Individual,585074.8
2016,House,16,Democratic,O'rourke,Other,5581.63
2016,House,17,Democratic,Matta,Individual,24315.76
2016,House,17,Democratic,Matta,Other,15327.14
2016,House,17,Republican,Flores,Individual,592304.83
2016,House,17,Republican,Flores,Other,1143146.05
2016,House,17,Republican,Patterson,Individual,6580
2016,House,17,Republican,Patterson,Other,443363.17
2016,House,17,Republican,Sims,Individual,27422
2016,House,17,Republican,Sims,Other,200
2016,House,18,Democratic,Lee,Individual,237997.04
2016,House,18,Democratic,Lee,Other,247727.03
2016,House,18,Republican,Bartley,Individual,25945.64
2016,House,18,Republican,Bartley,Other,10390.07
2016,House,18,Republican,Gonzales,Individual,18475
2016,House,18,Republican,Gonzales,Other,1400
2016,House,18,Republican,Pate,Individual,1025
2016,House,18,Republican,Pate,Other,3929.13
2016,House,19,Republican,Arrington,Individual,1166834.23
2016,House,19,Republican,Arrington,Other,426336.65
2016,House,19,Republican,Corley,Individual,3550
2016,House,19,Republican,Corley,Other,0
2016,House,19,Republican,Garrett,Individual,57940
2016,House,19,Republican,Garrett,Other,50221.18
2016,House,19,Republican,May,Individual,53564
2016,House,19,Republican,May,Other,120661.18
2016,House,19,Republican,Neugebauer,Individual,54400
2016,House,19,Republican,Neugebauer,Other,246852.72
2016,House,19,Republican,Parrish,Individual,8400
2016,House,19,Republican,Parrish,Other,44125
2016,House,19,Republican,Robertson,Individual,177777.7
2016,House,19,Republican,Robertson,Other,1993491.55
2016,House,19,Republican,Starr,Individual,243906.67
2016,House,19,Republican,Starr,Other,30413.19
2016,House,20,Democratic,Castro,Individual,554564.84
2016,House,20,Democratic,Castro,Other,650019.37
2016,House,21,Democratic,Vakil,Individual,6981
2016,House,21,Democratic,Vakil,Other,47121.36
2016,House,21,Democratic,Wakely,Individual,47573.49
2016,House,21,Democratic,Wakely,Other,23141.25
2016,House,21,Republican,Mccall,Individual,131043.77
2016,House,21,Republican,Mccall,Other,52741.32
2016,House,21,Republican,Murphy,Individual,6724.69
2016,House,21,Republican,Murphy,Other,458.46
2016,House,21,Republican,Phelps,Individual,0
2016,House,21,Republican,Phelps,Other,26226.9
2016,House,21,Republican,Smith,Individual,748609.93
2016,House,21,Republican,Smith,Other,841844.03
2016,House,22,Democratic,Blatt,Individual,840
2016,House,22,Democratic,Blatt,Other,1027.39
2016,House,22,Democratic,Gibson,Individual,12627
2016,House,22,Democratic,Gibson,Other,11957
2016,House,22,Republican,Olson,Individual,564355.23
2016,House,22,Republican,Olson,Other,987552.72
2016,House,23,Democratic,Gallego,Individual,1564192.89
2016,House,23,Democratic,Gallego,Other,637582.39
2016,House,23,Republican,Hurd,Individual,2142216.78
2016,House,23,Republican,Hurd,Other,2042616.4
2016,House,24,Democratic,Mcdowell,Individual,15917.46
2016,House,24,Democratic,Mcdowell,Other,5997.23
2016,House,24,Republican,Lozano,Individual,5012.99
2016,House,24,Republican,Lozano,Other,1969.99
2016,House,24,Republican,Marchant,Individual,174775
2016,House,24,Republican,Marchant,Other,858537.66
2016,House,25,Democratic,Thomas,Individual,82688.44
2016,House,25,Democratic,Thomas,Other,13246.03
2016,House,25,Republican,Williams,Individual,869192.49
2016,House,25,Republican,Williams,Other,849798.38
2016,House,26,Republican,Burgess,Individual,376458.49
2016,House,26,Republican,Burgess,Other,987597.06
2016,House,27,Democratic,Barrera,Individual,16201
2016,House,27,Democratic,Barrera,Other,7357.99
2016,House,27,Republican,Deeb,Individual,128902.19
2016,House,27,Republican,Deeb,Other,96666.38
2016,House,27,Republican,Farenthold,Individual,592920.91
2016,House,27,Republican,Farenthold,Other,511058.09
2016,House,27,Republican,Harrington,Individual,5660
2016,House,27,Republican,Harrington,Other,2050
2016,House,28,Democratic,Cuellar,Individual,684250.66
2016,House,28,Democratic,Cuellar,Other,1005681
2016,House,29,Democratic,Garcia,Individual,401560.45
2016,House,29,Democratic,Garcia,Individual,0
2016,House,29,Democratic,Garcia,Other,6438.17
2016,House,29,Democratic,Garcia,Other,6001
2016,House,29,Democratic,Green,Individual,520639.24
2016,House,29,Democratic,Green,Other,1283649.51
2016,House,30,Democratic,Caraway,Individual,35635
2016,House,30,Democratic,Caraway,Other,8102.23
2016,House,30,Democratic,Johnson,Individual,83735
2016,House,30,Democratic,Johnson,Other,299754.59
2016,House,31,Democratic,Clark,Individual,15369.41
2016,House,31,Democratic,Clark,Other,12948
2016,House,31,Republican,Carter,Individual,443411.25
2016,House,31,Republican,Carter,Other,618996.71
2016,House,31,Republican,Sweeney,Individual,5114.8
2016,House,31,Republican,Sweeney,Other,5300
2016,House,32,Republican,Brown,Individual,101543.5
2016,House,32,Republican,Brown,Other,2002
2016,House,32,Republican,Ramsland,Individual,310028.91
2016,House,32,Republican,Ramsland,Other,21489.56
2016,House,32,Republican,Roughneen,Individual,950
2016,House,32,Republican,Roughneen,Other,3687.82
2016,House,32,Republican,Sessions,Individual,1134116.89
2016,House,32,Republican,Sessions,Other,1272191.61
2016,House,32,Republican,Tokar,Individual,8864
2016,House,32,Republican,Tokar,Other,1350
2016,House,33,Democratic,Veasey,Individual,715837.9
2016,House,33,Democratic,Veasey,Other,692337.86
2016,House,33,Republican,Chadwick,Individual,5821.46
2016,House,33,Republican,Chadwick,Other,8014
2016,House,33,Republican,Mitchell,Individual,9625.05
2016,House,33,Republican,Mitchell,Other,20244.99
2016,House,34,Democratic,Vela,Individual,657837
2016,House,34,Democratic,Vela,Other,580658.44
2016,House,35,Democratic,Doggett,Individual,642519.81
2016,House,35,Democratic,Doggett,Other,419339.44
2016,House,35,Republican,Narvaiz,Individual,110111.83
2016,House,35,Republican,Narvaiz,Other,22749.43
2016,House,36,Democratic,Cole,Individual,5336
2016,House,36,Democratic,Cole,Other,16250
2016,House,36,Republican,Babin,Individual,572591.62
2016,House,36,Republican,Babin,Other,559408.04
2016,House,36,Republican,Stovall,Individual,6820
2016,House,36,Republican,Stovall,Other,0
2018,House,1,Democratic,Beal,Individual,64676.85
2018,House,1,Democratic,Beal,Other,11558.66
2018,House,1,Democratic,Mckellar,Individual,46549.13
2018,House,1,Democratic,Mckellar,Other,1650
2018,House,1,Republican,Gohmert,Individual,720237.74
2018,House,1,Republican,Gohmert,Other,105964.44
2018,House,2,Democratic,Bryan,Individual,1192.88
2018,House,2,Democratic,Bryan,Other,0
2018,House,2,Democratic,Jones,Individual,19035.37
2018,House,2,Democratic,Jones,Other,0
2018,House,2,Democratic,Khorasani,Individual,6084.73
2018,House,2,Democratic,Khorasani,Other,6745.14
2018,House,2,Democratic,Litton,Individual,1419001.54
2018,House,2,Democratic,Litton,Other,117147
2018,House,2,Democratic,Malik,Individual,4318
2018,House,2,Democratic,Malik,Other,15113.18
2018,House,2,Democratic,Parvizian,Individual,58520
2018,House,2,Democratic,Parvizian,Other,54062.61
2018,House,2,Republican,Balat,Individual,93022.28
2018,House,2,Republican,Balat,Other,86999.26
2018,House,2,Republican,Havens,Individual,81655
2018,House,2,Republican,Havens,Other,80500
2018,House,2,Republican,Lurie,Individual,4476
2018,House,2,Republican,Lurie,Other,5542.54
2018,House,2,Republican,Poe,Individual,181653
2018,House,2,Republican,Poe,Other,155323.38
2018,House,2,Republican,Roberts,Individual,602596.26
2018,House,2,Republican,Roberts,Other,484046.85
2018,House,2,Republican,Spiers,Individual,35737.77
2018,House,2,Republican,Spiers,Other,14400
2018,House,2,Republican,Walker,Individual,105575.17
2018,House,2,Republican,Walker,Other,496586.44
2018,House,2,Republican,Wall,Individual,38716
2018,House,2,Republican,Wall,Other,6174732.49
2018,House,2,Republican,Whittaker,Individual,11110
2018,House,2,Republican,Whittaker,Other,222.39
2018,House,3,Democratic,Bell,Individual,31193.33
2018,House,3,Democratic,Bell,Other,175000
2018,House,3,Democratic,Burch,Individual,287295.53
2018,House,3,Democratic,Burch,Other,33587.38
2018,House,3,Democratic,Johnson,Individual,60009.68
2018,House,3,Democratic,Johnson,Other,11370.01
2018,House,3,Democratic,Yhap,Individual,1350
2018,House,3,Democratic,Yhap,Other,6700
2018,House,3,Republican,Johnson,Individual,289.5
2018,House,3,Republican,Johnson,Other,5062.55
2018,House,3,Republican,Niederkorn,Individual,3845.74
2018,House,3,Republican,Niederkorn,Other,50000
2018,House,3,Republican,Taylor,Individual,1019322
2018,House,3,Republican,Taylor,Other,3646860.91
2018,House,4,Democratic,Bethel Jr,Individual,19225.6
2018,House,4,Democratic,Bethel Jr,Other,2441.6
2018,House,4,Democratic,Krantz,Individual,24156.72
2018,House,4,Democratic,Krantz,Other,5014.57
2018,House,4,Republican,Cooper,Individual,3559
2018,House,4,Republican,Cooper,Other,12712
2018,House,4,Republican,Ratcliffe,Individual,454841.88
2018,House,4,Republican,Ratcliffe,Other,617453.09
2018,House,5,Democratic,Wood,Individual,87743.49
2018,House,5,Democratic,Wood,Other,37191.08
2018,House,5,Republican,Campbell,Individual,3775
2018,House,5,Republican,Campbell,Other,0
2018,House,5,Republican,Deen,Individual,74370
2018,House,5,Republican,Deen,Other,5593.06
2018,House,5,Republican,Gooden,Individual,666613.75
2018,House,5,Republican,Gooden,Other,372370.58
2018,House,5,Republican,Hensarling,Individual,463031.92
2018,House,5,Republican,Hensarling,Other,478922.5
2018,House,5,Republican,Pounds,Individual,759434.37
2018,House,5,Republican,Pounds,Other,145808.33
2018,House,5,Republican,Sheets,Individual,181825
2018,House,5,Republican,Sheets,Other,14250
2018,House,5,Republican,Wright,Individual,130349.87
2018,House,5,Republican,Wright,Other,16230
2018,House,6,Democratic,Duncan,Individual,26775.8
2018,House,6,Democratic,Duncan,Other,7724.38
2018,House,6,Democratic,Sanchez,Individual,664368.97
2018,House,6,Democratic,Sanchez,Other,73492.17
2018,House,6,Democratic,Shocklee,Individual,954
2018,House,6,Democratic,Shocklee,Other,7782
2018,House,6,Democratic,Snider,Individual,11357.87
2018,House,6,Democratic,Snider,Other,1494.3
2018,House,6,Democratic,Woolridge,Individual,82262.67
2018,House,6,Democratic,Woolridge,Other,15742.91
2018,House,6,Republican,Barton,Individual,232383
2018,House,6,Republican,Barton,Other,265734.07
2018,House,6,Republican,Dandridge,Individual,1
2018,House,6,Republican,Dandridge,Other,5125
2018,House,6,Republican,Dubberly,Individual,72026.82
2018,House,6,Republican,Dubberly,Other,45050.8
2018,House,6,Republican,Ellzey,Individual,266536.36
2018,House,6,Republican,Ellzey,Other,68572.36
2018,House,6,Republican,Mitchell,Individual,400
2018,House,6,Republican,Mitchell,Other,9630.25
2018,House,6,Republican,Ratterree,Individual,3860
2018,House,6,Republican,Ratterree,Other,49000
2018,House,6,Republican,Wright,Individual,471187.29
2018,House,6,Republican,Wright,Other,235870.46
2018,House,7,Democratic,Butler,Individual,26312.08
2018,House,7,Democratic,Butler,Other,29970.74
2018,House,7,Democratic,Cargas,Individual,63460.51
2018,House,7,Democratic,Cargas,Other,35176
2018,House,7,Democratic,Fletcher,Individual,5302899.87
2018,House,7,Democratic,Fletcher,Other,923976.92
2018,House,7,Democratic,Kerner,Individual,15865.14
