"County","demperc2002","RegPerc2002","ToPerc2002","demperc2004","RegPerc2004","ToPerc2004","demperc2006","RegPerc2006","ToPerc2006","demperc2008","RegPerc2008","ToPerc2008","demperc2010","RegPerc2010","ToPerc2010","demperc2012","RegPerc2012","ToPerc2012","demperc2014","RegPerc2014","ToPerc2014","demperc2016","RegPerc2016","ToPerc2016","demperc2018","RegPerc2018","ToPerc2018"
"Tom Green",0.433269254366232,0.583167005370881,0.384526828357628,0.244314967756534,0.591205182174481,0.577119619427607,0,0,0,0,0.584028886630861,0.603706465343151,0.182217495838728,0.569168239221948,0.362391609283346,0.235544874545819,0.543520467411816,0.612929609908361,0,0.560259108724053,0.300223467305762,0,0.58575264915082,0.596044235177498,0.236845975118379,0.603897517781971,0.521182621236705
"Travis",0.327832480404224,0.541914893201571,0.388172556367272,0.462233914983612,0.571090908025845,0.608100877170488,0.591345260056916,0.552727514141834,0.403255378528279,0.607210676857709,0.596937709540295,0.650480927279478,0.569322546160039,0.590030324154077,0.39418017433664,0.582818996345934,0.586349639644389,0.644492472251731,0.551236128507448,0.64225406290944,0.410355725337051,0.651058136423394,0.709444616925681,0.64506922081854,0.731088880917142,0.766921873810124,0.616424283160966
"Trinity",0.693725099601594,0.719026396983202,0.39372556498522,0.44039270687237,0.766198148782996,0.554093959731544,0.482903865213082,0.760095989029825,0.385350893018221,0.356951154052603,0.777716832362016,0.583355373358018,0.312801654792002,0.781076448405897,0.411692415730337,0.274881516587678,0.789098388755571,0.541836823355635,0,0.757353445320535,0.352706862212566,0,0,0,0.17590597453477,0.781624957147755,0.454298245614035
"Tyler",0.656429518338489,0.603096572636222,0.360021330083035,0.433970216352908,0.620003675457135,0.585624305298259,0.447088906372935,0.623265643664431,0.394736842105263,0.340073780571116,0.618028117247083,0.591659232827832,0.247966710800076,0.595929431223008,0.429265284095289,0.24860646599777,0.581503261968207,0.608754049142767,0.168466522678186,0.60883947440963,0.363416842740718,0,0.619957732242948,0.599451608122128,0.147361013370866,0.627722135440595,0.524701749249799
"Upshur",0.564521582328412,0.592663257778117,0.396102502468129,0.394701801107296,0.643440433488514,0.578420906970308,0.302368335676436,0.627998677147727,0.391963055983148,0,0.670431707751405,0.575396524246794,0,0.670940497087181,0.374876772579055,0.200303280948442,0.667557048004274,0.580503791776228,0.179739850216791,0.671423846956168,0.336945402189975,0.0560800738269326,0.710142715408685,0.583413935160308,0.163400597362862,0.697830013482917,0.514928365717619
"Upton",0.227053140096618,0.660506706408346,0.406137184115523,0.165562913907285,0.638748137108793,0.563229118058796,0,0,0,0,0.648882265275708,0.54983922829582,0.151797603195739,0.633383010432191,0.391058823529412,0.305872042068361,0.633383010432191,0.632,0.406542056074766,0.652160953800298,0.306215722120658,0.250612244897959,0.668852459016393,0.601158645276292,0.178787878787879,0.630104321907601,0.488174077578051
"Uvalde",0.425012374195677,0.621511077447453,0.375906404241058,0.318965517241379,0.620753645142965,0.520468549813922,0,0,0,0.570295181425738,0.624389320204507,0.532055558925214,0.457675244010648,0.617761787540239,0.37591956841589,0.51796746942378,0.598636621851922,0.53362434364522,0.471370967741935,0.617004355235751,0.319727473606678,0.446975005839757,0.637871615224389,0.540640028498486,0.431237848347375,0.645445938269267,0.470398404036848
"Val Verde",0.45246642733679,0.522187442459952,0.306535025858016,0.311852502194908,0.54340309744471,0.448590038025677,0,0,0,0.668896051571313,0.584872849280877,0.447810270043375,0.555138784696174,0.567810307084842,0.259602219499892,0.603452808693366,0.549131528877432,0.454901084162289,0.6188831318365,0.541643650647517,0.268781869688385,0.546411556785001,0.566848748951493,0.503302414552279,0.501175194359067,0.571697456985618,0.417871457200115
"Van Zandt",0.613420520006228,0.616767150383233,0.416263221190909,0.288728574528097,0.640217577359782,0.588348880042778,0.323848005502063,0.624336712375663,0.377951076857465,0,0.644458814355541,0.604544783827652,0.176475291859907,0.631202571368797,0.39056285404363,0.168653421633554,0.621198577378801,0.586798114016288,0,0.65645980334354,0.347809711438174,0,0.68631963331368,0.606855844371779,0.140392422192152,0.704083379295917,0.485359265262021
"Victoria",0.293496598639456,0.634394478817416,0.349793864986106,0,0,0,0.420398277717976,0.626974525595382,0.349284231030744,0,0,0,0.217621468630431,0.596280806055788,0.376074816918826,0.341360930630666,0.577777009666678,0.580413584062855,0.250678733031674,0.597928404364407,0.330699861260983,0.295441108848453,0.628011475579828,0.577467114315593,0.28022759601707,0.635212517138479,0.495247768990786
"Walker",0.583259738985379,0.416130030503529,0.367824639682708,0.35989336492891,0.44040022988167,0.598541122933815,0.358957775108565,0.43519842030032,0.379372227677513,0.349601538884309,0.457302427019938,0.616569458318564,0.266448138609225,0.444688407185276,0.443682274579978,0.311261614239337,0.429525058575618,0.645121449156031,0,0.446604087767643,0.378691391427723,0,0,0,0.317808061641079,0.490207925023209,0.536734203090242
"Waller",0.413676827623415,0.536558268718898,0.352428608403071,0,0.646290938548779,0.495111556781148,0.393392188336009,0.604189329938664,0.309033098375728,0.482238539392737,0.684851290359912,0.524215079928352,0.317801672640382,0.715727346371948,0.337580441742392,0.397743210506184,0.64777224858234,0.56919283953264,0.269664187514086,0.693484550399259,0.305286696482211,0.335676408928351,0.720541603981021,0.549034724229867,0.371795659925002,0.75375535238977,0.510839525885893
"Washington",0.273759647188534,0.581321549320838,0.492985051783072,0,0.612669790616288,0.628812082486204,0.28299103596959,0.622308559226526,0.451794309679264,0.317363551602955,0.645174684144967,0.660935919830836,0.194506671861303,0.649267453585622,0.483190206468116,0.217090568484761,0.652678094786168,0.65760894260917,0.177110780158094,0.659914585681239,0.407307536739922,0.202772720907436,0.680556379381932,0.653680219636554,0.221041445270988,0.684767779820867,0.587422582181991
"Webb",0.845510884282887,0.373350006392227,0.423944099046559,0.623514199035162,0.387852371516236,0.43293744399007,0,0,0,0.910185671746365,0.418091600613654,0.44808408982322,0.876863096881038,0.429657536435694,0.274619926542378,0.901053162641105,0.419825492201483,0.474058848159568,0,0.463628228074661,0.236453881152626,0.886362818158908,0.493240219892611,0.466572169123603,0,0.522248945282536,0.377827586998263
"Wharton",0.298481561822126,0.55702519379845,0.416369487692442,0,0,0,0.480609418282548,0.600823643410853,0.357632448996049,0,0,0,0.260094281615085,0.597868217054264,0.403363047001621,0.325246342191699,0.58531976744186,0.58819634136247,0.22737962619136,0.59765019379845,0.340642860038101,0.290649982620786,0.610537790697674,0.590048803713844,0.279386173073881,0.606031976744186,0.519726585921573
"Wheeler",0.186562296151337,0.71090573012939,0.417576703068123,0,0,0,0.1734375,0.672458410351201,0.375755909840572,0.148599819331527,0.702033271719039,0.59189046866772,0,0.654343807763401,0.43728813559322,0,0.639556377079482,0.625433526011561,0.0746153846153846,0.642513863216266,0.389528193325662,0,0.651756007393715,0.663357912648894,0.0642817216321968,0.626432532347505,0.541752729418708
"Wichita",0.256958326926034,0.604501901140684,0.334964524732049,0,0,0,0.281761481761482,0.594692015209126,0.349722513490704,0.294187266921239,0.639832699619772,0.546376191494925,0,0.603034220532319,0.321529905799569,0,0.546927756653992,0.575033717551202,0.203425290711818,0.549726235741445,0.2946091383198,0,0.595125475285171,0.494626816085051,0.25231586252678,0.615589353612167,0.423829524397776
"Wilbarger",0.232758620689655,0.639231621721463,0.354831252889505,0,0,0,0.264696923545538,0.637753971185815,0.391334569045412,0.263961705037611,0.61987439970447,0.537425506555423,0,0.596379756187662,0.344648166501487,0,0.578869597340229,0.534652201659221,0.172478440194976,0.587513852973772,0.345950704225352,0,0.596527521241226,0.508422095615556,0.199129172714078,0.596970816401921,0.427846534653465
"Willacy",0.824044353662095,0.493223095689889,0.333516533846295,0.778264497288277,0.506912442396313,0.442602495543672,0.733014861995754,0.498192825517304,0.189172032284393,0.767263986013986,0.509532845396223,0.434740202163504,0.663910706903679,0.504246860034336,0.226950990054655,0.723670040921818,0.501987891930966,0.463234632346323,0.675808031341822,0.52213788741303,0.193735398459808,0.701624511618343,0.555932050239451,0.418041446566436,0.684977310723669,0.560449986446191,0.354937525191455
"Williamson",0.303248132569949,0.420969577386149,0.41443785652064,0.318700409254155,0.473986169173297,0.641856007666813,0.393572584388053,0.493331819181932,0.404846514259955,0.377394909436912,0.550448449059452,0.685803071395108,0,0.562410245126917,0.425615958337365,0.362684514290603,0.577260758163997,0.676675027459467,0.348516480691109,0.644853423046804,0.383118217239127,0.398998695107986,0.710184324274449,0.685795189552935,0.508646321799973,0.791238741456282,0.625693696926205
"Wilson",0.367732897501751,0.502423225686192,0.425729258451978,0.496953379623069,0.53809590381658,0.649605958257556,0,0,0,0.535728055519856,0.623188405797101,0.613362745831152,0.283604000367006,0.624633021110024,0.422373918233363,0.379513633014001,0.630061978656974,0.637143596760475,0.851873767258383,0.672235425695512,0.361651242591245,0.331499460625674,0.72713080758656,0.624090748870446,0.843675701378982,0.758376438790251,0.544488140592356
"Wise",0.524012528275622,0.537588580513133,0.37491348392374,0.206996935648621,0.572276624892181,0.594704022224192,0.261735419630156,0.581477159334991,0.364474564439661,0.205370933187185,0.607827219375243,0.574473413283619,0.146754857379082,0.599387758553622,0.359932279909707,0.0653446752098984,0.591371116410439,0.60361494022765,0.139670781893004,0.615319566357163,0.350832829421142,0.0583065283377882,0.661609755272549,0.643702548633656,0.147007709103872,0.702234173896866,0.561450832109053
"Wood",0.428728977116074,0.514869888475836,0.52462278996575,0.279520530476919,0.582546945000477,0.697741961875153,0.299737237237237,0.603136021351635,0.448162781509285,0,0.643932894862263,0.65813041225668,0.161351306920927,0.649485273091221,0.45958539717483,0.180400758833294,0.630707272900581,0.664261155401065,0.0547282923999226,0.659064912782385,0.409335792023719,0.0580572244363809,0.69407110856925,0.643068049165694,0.153420371818783,0.71053760366028,0.566354764060771
"Young",0.538919853930425,0.641509433962264,0.457058823529412,0.420040899795501,0.634716981132075,0.636911839646679,0.277084262148908,0.501024258760108,0.509468474284485,0.188426658989492,0.624043126684636,0.630874222529371,0.152012504884721,0.604797843665768,0.479008824315893,0,0.608032345013477,0.665484528770281,0.107695320148815,0.629272237196766,0.464062366144093,0,0.634016172506739,0.671711589150582,0.120901639344262,0.634878706199461,0.546743652882738
"Zapata",0.867810760667904,0.489941503780853,0.379004076878276,0.871785714285714,0.49522043087459,0.423797176606165,0,0,0,0.879235760634463,0.515408760165502,0.396678200692042,0.830267558528428,0.516835497217863,0.170324361628709,0.889218889218889,0.52282779283778,0.496930004093328,0,0.531102867741475,0.158764271323036,0.834837846873955,0.545370238265088,0.417789404839765,0,0.53902125838208,0.294203282159873
"Zavala",0.756842522808409,0.704376124004453,0.319148936170213,0.643499308437068,0.700179840712512,0.424902152641879,0,0,0,0.896765498652291,0.693328765950158,0.478754940711462,0.842457166736314,0.716879335445748,0.301875522637678,0.849426674713337,0.725186263595102,0.431388757675957,0.80849582172702,0.748223002483515,0.170310175117317,0.800064808813999,0.736661813822043,0.394094396651941,0.802971347718429,0.697610687676629,0.358089860054014
